id,type,judul,tanggal,kategori,deskripsi,url_gambar,url_link,bahan,langkah
105,resep_minuman,"Resep Mojito Mocktail Tanpa Alkohol, Minuman Segar ala Cafe",24-Agustus-2023,resep_minuman,"Resep mojito ini tanpa alkohol sehingga aman diminum oleh siapa saja. Bahannya terdiri dari air jeruk nipis, air soda, dan sirup gula.","https://asset.kompas.com/crops/WjicQ0WzmCJbsZdJSnPZaThnPGY=/39x0:1000x641/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/23/64e60c4718a40.jpg",https://www.kompas.com/food/read/2023/08/24/180900175/resep-mojito-mocktail-tanpa-alkohol-minuman-segar-ala-cafe,180 ml air jeruk nipis segar | 180 ml sirup gula | 63 gr daun mint segar | 2 potong kulit jeruk nipis | 500 gr es batu | 250 gr air soda | Jeruk nipis untuk hiasan | Daun mint untuk hiasan,"Campur air jeruk nipis, sirup gula, daun mint, dan kulit jeruk nipis ke dalam teko. | Hancurkan daun mint menggunakan gagang sendok kayu. | Tambahkan es batu dan air soda, aduk agar tercampur rata. Bagi menjadi empat gelas dan hias dengan irisan jeruk nipis dan tangkai daun mint. Sajikan."
106,resep_minuman,"Resep Es Sinom, Kunyit Asam Cocok untuk Suhu Panas",21-Agustus-2023,resep_minuman,"Pada dasarnya, es sinom adalah es kunyit dengan daun asam yang menyegarkan. Minuman ini cocok jadi pelepas dahaga saat cuaca panas terik atau makan-makanan pedas.","https://asset.kompas.com/crops/CRQzFIgd0CbBeQ2UwzzAqUiLBQQ=/52x107:932x694/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/21/64e35ab911703.jpg",https://www.kompas.com/food/read/2023/08/21/194645875/resep-es-sinom-kunyit-asam-cocok-untuk-suhu-panas,"2 genggam daun asam | 50 gram kunyt, iris tpis | 2 liter air | 100 gram gula batu | Es batu secukupnya","Rebus daun asam, kunyit, dan air hingga mendidih, lalu diamkan 10 menit. | Tambahkan gula batu, aduk sampai larut. Beri es batu sebelum disajikan."
107,resep_minuman,"Resep Minuman Herbal Bantu Atasi Sesak Napas, Pakai Jeruk Nipis",15-Agustus-2023,resep_minuman,Segera ke dokter jika mengalami batuk atau sesak napas berkepanjangan. Kamu juga bisa mencoba resep minuman herbal agar pernapasan lancar.,"https://asset.kompas.com/crops/Huy0w_NsI2TJzJOTXcbiLvUHiJ8=/428x108:973x471/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/04/64ccc7f8711b7.jpg",https://www.kompas.com/food/read/2023/08/15/180300175/resep-minuman-herbal-bantu-atasi-sesak-napas-pakai-jeruk-nipis-,1 buah jeruk nipis | 2 siung bawang merah | 1 potong gula batu | 1 sendok teh bubuk kopi | 1 cangkir air panas,"Peras jeruk nipis, parut bawang merah. Campur kedua bahan dalam gelas. | Masukkan gula batu dan bubuk kopi. Seduh dengan air panas. Saring, lalu siap diminum."
108,resep_minuman,Resep Teh Rempah Lemon Madu Hangat untuk Redakan Batuk,9-Agustus-2023,resep_minuman,Kamu bisa memanfaatkan rempah dan campuran madu serta lemon sebagai bahan untuk membuat minuman hangat.,"https://asset.kompas.com/crops/KCH9XPf_ZipOrjxPiFx77d-AA-E=/314x0:4826x3008/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/08/64d22002a9057.jpg",https://www.kompas.com/food/read/2023/08/09/140800075/resep-teh-rempah-lemon-madu-hangat-untuk-redakan-batuk,"1,9 liter air | 14 kantong teh rasa lemon | 6 batang kayu manis | 120 ml madu | 1 sdt ekstrak lemon (opsional) | Irisan lemon dan kayu manis",Didihkan air. Angkat dan masukkan teh serta kayu manis. Tutup dan biarkan selama enam menit. | Ambil kantong teh dan kayu manis. Campur dengan madu dan ekstrak lemon bila menggunakannya. | Sajikan selagi hangat di gelas. Hiasi dengan irisan lemon dan batang kayu manis.
109,resep_minuman,"Resep Wedang Jahe Jeruk Nipis, Halau Masuk Angin",4-Agustus-2023,resep_minuman,Wedang jahe jeruk nipis bisa jadi pilihan minuman empon-empon sederhana yang mudah dibuat.,"https://asset.kompas.com/crops/M4PC6wWbxGBMgF2lTYxKPC4OY80=/232x166:833x567/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/08/04/64ccc7f8711b7.jpg",https://www.kompas.com/food/read/2023/08/04/180800975/resep-wedang-jahe-jeruk-nipis-halau-masuk-angin-,"1 kaleng lengkeng | 1 sendok teh selasih, direndam","500 ml air 200 gram jahe, dibakar, dimemarkan 3 lembar daun pandan, diikat 250 gram gula pasir (bisa diganti dengan madu) 50 ml air jeruk nipis | Rebus air, jahe, dan dan pandan sampai mendidih dan harum. Gunakan api kompor kecil. | Masukkan gula pasir, aduk sampai larut. Matikan kompor. Masukkan aiar jeruk nipis. Aduk rata semuanya. | Tambahkan lengkeng dan selasih jika untuk dijual."
110,resep_minuman,"Resep Es Kunyit Asem, Minuman Segar untuk Turunkan Kolesterol",1-Juli-2023,resep_minuman,Es kunyit asem cocok diminum usai menyantap olahan daging kurban. Rasanya menyegarkan dan baik untuk menurunkan kolesterol.,"https://asset.kompas.com/crops/rYCZ8fd4whGxwTRz88Zfw-5JYX0=/0x465:714x941/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/06/30/649dbbc26e4aa.jpg",https://www.kompas.com/food/read/2023/07/01/200200075/resep-es-kunyit-asem-minuman-segar-untuk-turunkan-kolesterol,"150 gr kunyit, bakar dan parut | 250 gr gula merah | 100 gr asam jawa | 1,5 liter air | 1/2 sdt garam | 500 gr es batu","Rebus kunyit, gula, asam, dan garam bersama air sambil diaduk-aduk sampai mendidih. Saring, dinginkan. | Sajikan kunyit asem dengan es batu."
111,resep_minuman,"Resep Minuman Penurun Darah Tinggi, Jus Seledri dan Timun",30-Juni-2023,resep_minuman,"Minuman ini terbuat dari campuran seledri, mentimun, belimbing, dan nanas. Rasanya menyegarkan.","https://asset.kompas.com/crops/hOyvfFhNtjwFlt3sYN0vE924ArQ=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/06/30/649ddc51e355d.jpg",https://www.kompas.com/food/read/2023/06/30/215700275/resep-minuman-penurun-darah-tinggi-jus-seledri-dan-timun,"50 gr seledri, cincang halus | 200 gr mentimun | 1 buah belimbing | 300 gr nanas kupas",Potong dadu bahan-bahan agar mudah dihaluskan. | Masukkan buah dan bahan lainnya ke dalam blender. Haluskan. Sajikan segera seladi dingin.
112,resep_minuman,"Resep Es Mentimun Selasih, Minuman Segar Setelah Makan Gulai",30-Juni-2023,resep_minuman,"Selain menyegarkan, mentimun juga bisa menjaga tekanan darah stabil usai makan daging, seperti dikutip NDTV.","https://asset.kompas.com/crops/GF8F2cujzVj-um_d-JfjHTSBdHg=/0x14:968x660/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/06/29/649d133e4c43c.jpg",https://www.kompas.com/food/read/2023/06/30/080800575/resep-es-mentimun-selasih-minuman-segar-setelah-makan-gulai,"750 ml air | 200 gr gula pasir | 3 buah mentimun, kupas, buang biji, lalu diserut | 4 sdm selasih siap pakai | Es batu secukupnya",Rebus air dan gula sampai mendidih. Dinginkan. | Tambahkan mentimun dan selasih. Sajikan dengan es batu.
113,resep_minuman,"Resep STMJ, Minuman Hangat untuk Daya Tahan Tubuh Saat Pancaroba",25-Mei-2023,resep_minuman,"Susu, telur, madu, dan jahe memiliki khasiat tersendiri yang baik untuk kesehatan, bukan sekadar menghangatkan.","https://asset.kompas.com/crops/sPoT8ADyT8dNBAm3Q81bTUK79Rw=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/25/646efe7ac2289.jpg",https://www.kompas.com/food/read/2023/05/25/180200275/resep-stmj-minuman-hangat-untuk-daya-tahan-tubuh-saat-pancaroba,"Lalai, Sopir SPPG Tabrak 21 Murid dan Guru SDN 01 Kalibaru | 500 ml susu cair | 4 sdm madu | 2 butir telur ayam kampung, ambil kuningnya | 25 gr jahe, parut dan peras | 1 sdm cokelat bubuk","Kocok kuning telur dan madu hingga tercampur rata. Sisihkan. | Rebus susu dan cokelat hingga mendidih, angkat. Saring dan tuang ke dalam gelas tahan panas sambil diaduk agar kuning telur membaur cepat dengan susu. Tambahkan air jahe, aduk. | Hidangkan selagi panas."
114,resep_minuman,"Resep Es Lidah Buaya, Turunkan Suhu Badan Saat Cuaca Panas",24-Mei-2023,resep_minuman,Es lidah buaya cocok disajikan saat cuaca panas seperti yang terjadi belakangan di beberapa daerah Indonesia.,"https://asset.kompas.com/crops/-dWkT8BaR0uloUJLA0nkRhhOkg4=/105x66:895x592/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/23/646c4bf04b218.jpg",https://www.kompas.com/food/read/2023/05/24/082800675/resep-es-lidah-buaya-turunkan-suhu-badan-saat-cuaca-panas,"Dari Mana Medali Indonesia Diraih? | 1 (1 kg) buah pelepah lidah buaya | 6 buah siwalan atau 150 gr sari kelapa, potong-potong | Es batu secukupnya | 1 liter air | 1 sdm air kapur sirih | 1/2 sdt garam | 350 gr gula pasir | 750 ml air | 1/2 sdt vanili bubuk | 2 lembar daun pandan, simpulkan | Pewarna merah secukupnya","Campur semua bahan rendaman. | Kupas pelepah lidah buaya, potong daging lidah buaya berukuran dadu satu sentimeter, masukkan ke dalam air rendaman, diamkan selama 30 menit hingga satu jam. Cuci bersih dan tiriskan. | Didihkan air, rebus daging lidah buaya selama 10 menit, angkat. | Buat sirup dengan memasak air bersama gula pasir, vanili bubuk, dan daun pandan. Beri pewarna merah, masak hingga mendidih. Masukkan daging lidah buaya dan siwalan atau sari kelapa, masak sebentar, angkat dan tiriskan. Simpan dalam lemari pendingin. | Siapkan gelas, beri es batu, tuangkan sirup dan bahan isi secukupnya. Sajikan segera selagi dingin."
115,resep_minuman,"Resep Kembang Tahu Jahe 6 Bahan, Pakai Agar-agar dan Susu Kedelai",22-Mei-2023,resep_minuman,"Minuman ini cocok diminum saat musim hujan dan pancaroba, untuk meningkatkan daya tahan tubuh sekaligus menghangatkan badan.","https://asset.kompas.com/crops/UaWIO7YqBgN0xy7QivRLwy06Cvw=/0x0:750x500/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/19/643f96f5e5963.jpg",https://www.kompas.com/food/read/2023/05/22/192600475/resep-kembang-tahu-jahe-6-bahan-pakai-agar-agar-dan-susu-kedelai,"300 ml susu kedelai | Setengah sdt agar-agar bubuk bening | 50 gram jahe parut, peras | 150 gram gula merah | 500 ml air | 2 lembar daun pandan, simpulkan","Rebus susu kedelai, daun pandan, dan agar-agar. Masak sampai mendidih, dinginkan dan biarkan kaku. | Rebus air dan gula merah hingga mendidih, saring, masukkan air jahe. | Siapkan mangkuk atau cangkir, sendokkan kembang tahu, tuangkan air jahe."
116,resep_minuman,"Resep Sop Buah Mutiara, Minuman Dingin yang Cocok untuk Cuaca Panas",16-Mei-2023,resep_minuman,"Kali ini, kamu bisa memadukan es batu dengan aneka buah serta santan dan sagu mutiara.","https://asset.kompas.com/crops/O3SygwnlUzLn92ZBGBdum6UXOrU=/154x71:954x604/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/16/6462f0a93b31b.jpg",https://www.kompas.com/food/read/2023/05/16/122600875/resep-sop-buah-mutiara-minuman-dingin-yang-cocok-untuk-cuaca-panas,"300 gr daging buah melon | 150 gr nangka, potong-potong | 1 butir kelapa muda, keruk memanjang | 100 gr sari kelapa | 150 gr sagu mutiara, rebus | 50 ml air | 100 gr gula pasir | 200 ml santan kental dari satu butir kelapa | Kental manis secukupnya | Es batu secukupnya","Bentuk melon dengan cetakan bulat sebesar kelereng. Sisa melon diblender dengan air hingga lembut. | Rebus santan bersama gula pasir sambil diaduk-aduk hingga mendidih dan gula larut. Angkat dan biarkan dingin. | Letakkan dan susun ke dalam mangkuk atau gelas saji sagu mutiara, melon, nangka, kelapa muda, dan sari kelapa. Tuang sari buah melon dan santan, tambahkan kental manis dan es batu. Sajikan dingin."
117,resep_minuman,"Resep Es Kelapa Jeruk ala Restoran, Minuman Dingin dengan Vitamin C",15-Mei-2023,resep_minuman,"Namun, kamu bisa bikin es kelapa jeruk sendiri di rumah dengan harga lebih terjangkau dan pastinya porsinya banyak.","https://asset.kompas.com/crops/LLca5CJc2R6afhZtLb8uG1c6Sd8=/0x0:698x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/05/15/6461985b59f53.jpg",https://www.kompas.com/food/read/2023/05/15/140500975/resep-es-kelapa-jeruk-ala-restoran-minuman-dingin-dengan-vitamin-c,"500 ml air jeruk medan | 250 ml air kelapa | 200 gram kelapa muda, keruk panjang | 150 gram nata de coco lembaran | Ada Apa dengan Nahdlatul Ulama? | 400 ml air | 200 gram gula pasir | 1 sendok makan air jeruk nipis","Bikin sirup gulanya dulu, rebus air dan gula sampai larut. Jika sudah sejuk, bekukan dan blender. | Aduk rata air jeruk medan, air jeruk nipis, air kelapa, kelapa muda, nata de coco, dan satu centok air gula beku."
118,resep_minuman,"Resep Jus Brokoli Lemon Apel, Minuman untuk Turunkan Kolesterol",29-April-2023,resep_minuman,"Jus sehat ini terbuat dari campuran brokoli, lemon, dan apel. Ketiganya merupakan bahan makanan yang baik untuk menurunkan kolesterol.","https://asset.kompas.com/crops/KLhUWCc83ed5klrb6nkM-99jWRQ=/91x67:891x600/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/28/644b54884cd10.jpg",https://www.kompas.com/food/read/2023/04/29/121112075/resep-jus-brokoli-lemon-apel-minuman-untuk-turunkan-kolesterol,"4 buah apel besar, tidak dikupas, buang bijinya, cincang | 85 gr brokoli | 1 buah lemon, kupas kulitnya","Blender brokoli, apel, dan lemon hingga tercampur rata. | Sajikan dalam kondisi dingin. Minum segera."
119,resep_minuman,"Resep Milkshake Cokelat Pisang, Minuman Tinggi Protein untuk Diet",28-April-2023,resep_minuman,Kamu bisa memadukan ketiga bahan tersebut dengan pisang dan cokelat bubuk untuk membuat minuman tinggi protein.,"https://asset.kompas.com/crops/WFQImuy7owgUu7mSeXZKuwVTCBk=/89x0:864x517/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/27/644a156927be1.jpg",https://www.kompas.com/food/read/2023/04/28/070800675/resep-milkshake-cokelat-pisang-minuman-tinggi-protein-untuk-diet,"250 ml susu kedelai tanpa pemanis | 95 gr pisang beku, iris | 125 ml greek yoghurt rendah lemak | 1 sdm cokelat bubuk | 1 sdm selai kacang","Campur susu kedelai, pisang, yoghurt, cokelat bubuk, dan selai kacang dalam blender; blender sampai halus. | Sajikan milkshake cokelat kacang."
120,resep_minuman,"Resep Es Lemon Semangka, Minuman Segar Setelah Makan Makanan Bersantan",22-April-2023,resep_minuman,"Cara membuat es lemon semangka ini pun sederhana. Cukup dengan tiga langkah mudah, kamu sudah bisa menyajikan minuman segar untuk Lebaran.","https://asset.kompas.com/crops/zhs7zIyzy9Xjjc047PLfyWUgchk=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/21/644248f94a28b.jpg",https://www.kompas.com/food/read/2023/04/22/160200275/resep-es-lemon-semangka-minuman-segar-setelah-makan-makanan-bersantan,"1 buah semangka tanpa biji, potong menjadi dua, ambil daging buahnya | 60 ml air jeruk nipis | 2 gelas air dingin | 120 ml gula | 120 ml jus lemon segar | Irisan lemon untuk hiasan | Daun min untuk hiasan","Campur semangka dan jeruk nipis dalam blender hingga halus dan berbuih sekitar 30 detik. | Saring jus, ambil bagian cairannya yang halus. | Tambahkan air, gula, dan jus lemon. Aduk hingga gula larut. Tuang campuran ke dalam empat gelas berisi es. Hias dengan irisan lemon dan daun mint, jika diinginkan."
121,resep_minuman,"Resep Es Asem Gula Jawa, Minuman Pelepas Dahaga untuk Buka Puasa",10-April-2023,resep_minuman,Rasa asam manis mampu melegakan dahaga setelah seharian berpuasa. Kamu bisa membuat pasta asam jawa untuk disimpan di kulkas dan membuat minuman lebih praktis.,"https://asset.kompas.com/crops/A6uijUXXijrk7mMejxjGawvEiGQ=/86x0:1099x675/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/10/64338877dfa84.jpg",https://www.kompas.com/food/read/2023/04/10/113100275/resep-es-asem-gula-jawa-minuman-pelepas-dahaga-untuk-buka-puasa,"4 sdt pasta asam jawa | 5 sdm gula jawa sisir, rebus dengan 100 ml air | 700 ml air | es batu secukupnya","12 asam jawa segar yang masih ada cangkang 700 ml air | Pisahkan isian asam jawa dari cangkangnya. Buang seratnya yang menempel di buah. | Cuci daging asam jawa di saringan untuk menghilangkan kotorannya. | Masukkan daging asam jawa di mangkuk, siram dengan 450 ml air panas. Tutup dan diamkan selama 10 menit. | Jika sudah, taruh saringan di atas mangkuk. Peras daging asam jawa di atas saringan dengan tangan bersih agar daging dan bijinya terpisah. Gunakan air untuk membuat proses ini lebih mudah. | Terakhis tambahkan sekitar 200 ml air untuk membilas semua daging asam jawa di saringan. | Rebus pasta asam jawa selama lima menit dengan api kompor sedang. Dinginkan, simpan di stoples masukkan kulkas. Pasta asam jawa bisa bertahan satu bulan di kulkas dan enam bulan di freezer. | Campur semua bahan jadi satu, jika kurang manis atau pekat bisa tambahkan gula dan pasta asam jawa."
122,resep_minuman,"Resep Es Teler Alpukat Nangka, Takjil Praktis 6 Bahan Sederhana",8-April-2023,resep_minuman,"Ada tiga jenis buah yang dipakai, yakni alpukat, nangka, dan kelapa muda. Kamu bisa menambahkan tapai dan jeli bila suka.","https://asset.kompas.com/crops/VtfCjHIKVt27MCCJQK3cAIAcaxc=/100x67:900x600/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/04/08/643105d5657ce.jpg",https://www.kompas.com/food/read/2023/04/08/140600175/resep-es-teler-alpukat-nangka-takjil-praktis-6-bahan-sederhana,"2 buah alpukat matang, keruk daging buahnya | 10 buah nangka, buang bijinya dan potong 2 cm x 2 cm | 2 butir kelapa muda, keurk daging buahnya, sisihkan airnya | 50 ml sirup merah atau sirup vanili | 50 ml kental manis | Es batu secukupnya","Masukkan alpukat, nangka, kelapa muda, sirup, dan kental manis ke dalam mangkuk berisi air kelapa muda. Aduk hingga sirup dan susu larut. | Sajikan dingin dengan tambahan es batu."
123,resep_minuman,"Resep Teh Susu Rempah, Minuman Hangat untuk Malam Sejuk",7-Februari-2023,resep_minuman,Tidak ada salahnya untuk membuat minuman hangat untuk membantu mempertahankan daya tahan tubuh.,"https://asset.kompas.com/crops/lw8e8JL-79KnZY61Fpy5utR7uoI=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/02/07/63e2388b9e5f6.jpg",https://www.kompas.com/food/read/2023/02/07/192900875/resep-teh-susu-rempah-minuman-hangat-untuk-malam-sejuk,"Tanggap Penyakit Pascabencana | 500 ml air panas | 2 buah teh celup | 200 ml susu cair | Bahan air jahe: | 200 gram jahe, bakar, memarkan | 750 ml air | 2 buah kapulaga, memarkan | 2 buah cengkeh | 4 cm kayumanis | 150 gram gula pasir","Rebus air dengan jahe, kapulaga, cengkeh, dan kayu manis sampai mendidih. Jika sudah matikan kompor, diamkan selama 15 menit. Saring. Ambil airnya. | Celupkan teh pada air panas sampai berubah warna lalu tambahkan air jahe dan susu cair. Tambah gula jika perlu. Siap diminum."
124,resep_minuman,"Resep Es Jeruk Campur, Minuman Segar Pakai Berbagai Jenis Jeruk",27-Januari-2023,resep_minuman,"Kamu bisa mengolah jeruk jadi es jeruk yang nikmat, dengan mencampur tiga jenis jeruk yaitu sunkis, lemon, dan lemon cui.","https://asset.kompas.com/crops/Rr8sflx_YBs2tqAgkEwz7ALKgkM=/893x387:4579x2844/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/01/27/63d36cf3bee74.jpg",https://www.kompas.com/food/read/2023/01/27/180700275/resep-es-jeruk-campur-minuman-segar-pakai-berbagai-jenis-jeruk,Pertumbuhan Berkelanjutan | 2 buah jeruk sunkist | 2 buah lemon | 3-5 buah jeruk lemon cui | 100 gram es batu | 50 ml sirup jeruk | 70 ml simple syrup | 1 liter air | 5 lembar daun min | 3 sdm selasih,"Iris tipis jeruk sunkis, lemon, dan lemon cui. | Dalam satu wadah tuangkan es batu, sirup jeruk, simple sirup, air, daun min, selasih, dan irisan jeruk. Aduk rata semuanya. Siap disajikan."
125,resep_minuman,"Cara Membuat Bir Pletok Betawi, Minuman Rempah yang Hangatkan Tubuh","Kompas.com, Diperbarui 04/01/2023, 20:29 WIB",resep_minuman,"Bir pletok memiliki rasa pedas rempah, harum, dan dapat menghangatkan tubuh. Selain itu rempah apda bir pletok juga dapat menjaga daya tahan tubuh saat musim hujan.","https://asset.kompas.com/crops/uDdtsTLE8qmUXBQ9EcgClmtzmLo=/0x0:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2020/03/29/5e808eb0701d1.jpg",https://www.kompas.com/food/read/2020/10/02/130300075/cara-membuat-bir-pletok-betawi-minuman-rempah-yang-hangatkan-tubuh,250 gram jahe | 3 gram cengkeh | 3 gram biji pala | 3 gram lada | 3 gram sereh | 3 gram kapulaga | 30 gram kayu manis | 7 lembar daun padan | 6 lembar daun jeruk | 1 kg gula | 6 liter air | kayu secang secukupnya untuk pewarna merah alami,"Geprek jahe, biji pala, lada, kapulaga, dan sereh. Digeprek sampai pecah atau hancur. | Masukkan ke panci yang sudah berisikan air dan dipanaskan menggunakan api sedang. | Masukkan sedikit demi sedikit gulanya sambil diaduk. | Masukkan kayu secang sebagai pewarna. Semakin banyak kayu secang maka akan semangik pekat warna merah kecokelatannya. | Masak sampai air mendidih. Sajikan bir pletok dalam kondisi hangat."
126,resep_minuman,"Resep Wedang Jahe Merah, Minuman Hangat untuk Jaga Daya Tahan Tubuh",4-Januari-2023,resep_minuman,"Khususnya bagi kamu yang sering diterpa perubahan suhu dan cuaca, tidak ada salahnya untuk membuat minuman rempah hangat.","https://asset.kompas.com/crops/klSltnFd9DKxepYKKfCz5ZGZU1s=/2x0:700x465/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/01/04/63b55cac2c633.jpg",https://www.kompas.com/food/read/2023/01/04/180636975/resep-wedang-jahe-merah-minuman-hangat-untuk-jaga-daya-tahan-tubuh,"Lalai, Sopir SPPG Tabrak 21 Murid dan Guru SDN 01 Kalibaru | 150 gram jahe merah | 1.000 ml air | 150 gram gula pasir | 3 lembar secang | 4 tangkai serai, memarkan | 2 lembar daun pandan | 1/4 sendok teh garam","Bakar jahe merah yang masih ada kulit. Kupas kulitnya dan memarkan jahe. | Rebus air, jahe merah, gula pasir, secang, serai, daun pandan, dan garam sambil sesekali diaduk. | Jika sudah mendidih, diamkan sekitar 10 menit. Saring dan sajikan."
127,resep_minuman,"Resep Minuman Segar Es Teh Hijau Madu, Tambahkan Irisan Stroberi",2-Januari-2023,resep_minuman,Es teh hijau dapat dipadukan dengan madu dan buah segar seperti stroberi. Minuman segar ini cocok kamu minum untuk mengawali hari Senin setelah libur tahun baru.,"https://asset.kompas.com/crops/nhCnuls9XLcDyJC6_OD1AlKt5T8=/864x0:5472x3072/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2023/01/02/63b22ec6295b7.jpg",https://www.kompas.com/food/read/2023/01/02/093300275/resep-minuman-segar-es-teh-hijau-madu-tambahkan-irisan-stroberi,"1 sdt daun teh hijau | 2 sdm madu | 5 buah stroberi, iris | 50 ml soda | Air secukupnya | 1 batang rosemary | Es batu secukupnya",Seduh daun teh hijau dengan air panas. Saring teh dan sisihkan daun teh. | Siapkan gelas saji. Masukkan madu dan irisan stroberi. Beri es batu secukupnya dan rosemary. Tuang teh hijau ke dalam gelas. Sajikan es teh hijau madu.
128,resep_minuman,"Resep Wedang Jahe Rempah, Minuman Hangat untuk Daya Tahan Tubuh",29-Desember-2022,resep_minuman,Tidak ada salahnya membuat minuman hangat yang berkhasiat untuk daya tahan tubuh bagi keluarga.,"https://asset.kompas.com/crops/tYmlh15blfT6al5-1vJFy35FQz8=/67x37:947x624/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/12/29/63ad280acaf47.jpg",https://www.kompas.com/food/read/2022/12/29/161500975/resep-wedang-jahe-rempah-minuman-hangat-untuk-daya-tahan-tubuh,"200 gram jahe, dibakar, diiris | 2 cm kayumanis | 1 gram secang | 200 gram gula aren | 2.000 ml air | 1 sendok teh madu","Rebus jahe, kayumanis, secang dan gula aren sampai air menyusut setengah bagian. | Saring, lalu beri madu sebelum diminum dan aduk."
129,resep_minuman,"Resep Mojito Mocktail, Minuman Segar buat Nobar Piala Dunia 2022",29-November-2022,resep_minuman,Hidangkan mojito segar dengan jeruk nipis dan daun mint ini saat menonton Piala Dunia 2022 bersama teman-temanmu.,"https://asset.kompas.com/crops/IVrCADKzPKyF2KK5hVCu2dw78t4=/0x1925:3456x4229/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/11/23/637dc6916002f.jpg",https://www.kompas.com/food/read/2022/11/29/213300175/resep-mojito-mocktail-minuman-segar-buat-nobar-piala-dunia-2022,"1 sdm gula | beberapa lembar daun mint | 3 buah jeruk nipis, peras | air soda secukupnya",Campur gula dengan daun mint menggunakan cobek (atau gunakan mangkuk kecil dan ujung penggiling adonan). | Masukkan segenggam es serut ke dalam dua gelas tinggi. Bagi air jeruk nipis di setiap gelas dengan campuran mint dan gula. Tambahkan sedotan dan tuangkan air soda ke dalamnya.
130,resep_minuman,"Resep Mocktail Jahe Jeruk Nipis, Minuman Segar dan Sehat untuk Nobar",28-November-2022,resep_minuman,Minuman ini cocok menemani kamu begadang menonton Piala Dunia 2022 bersama teman atau keluarga. Simak resepnya dari Taste.com berikut ini,"https://asset.kompas.com/crops/NRdZ4DGwxyqOM4glr8zDA3mA2A8=/39x26:1000x667/780x390/filters:watermark(data/photo/2020/03/10/5e6775dc18fcf.png,0,-0,1)/data/photo/2022/11/28/63844d6e3983f.jpg",https://www.kompas.com/food/read/2022/11/28/150300275/resep-mocktail-jahe-jeruk-nipis-minuman-segar-dan-sehat-untuk-nobar-,"200 gram gula halus | 2 batang serai, diiris | 83 ml air jeruk nipis atau lemon | 187 ml air kelapa, dinginkan | 1 liter jus jahe | 4 cangkir es, dihancurkan | 8 tangkai mint segar | 370 ml air | Apa Itu Gula Kastor, Pemanis untuk Bikin Kue?","Masukkan gula dan air ke dalam panci kecil, masak dengan api sedang-besar sambil diaduk selama lima menit atau sampai gula larut. | Potong serai secara memanjang menjadi empat bagian. Masukkan ke dalam panci, rebus tanpa diaduk selama delapan hingga sepuluh menit, atau sampai campuran sedikit mengental. Angkat dan sisihkan. | Campurkan jus jeruk nipis dengan sirup gula yang sudah dibuat sebelumnya. Tambahkan air kelapa, dan air jahe."
